;language:;French;;;;;;;;;;;;;;;;;;;;;;;
;corpus:;French Web 2012;;;;;;;;;;;;;;;;;;;;;;;
;word form;frequence;;;;;;;;;;;;;;;;;;;;;;;
361;plan;2169454;0,004475545;;;;;;;;;;;;;;;;;;;;;;
362;programme;2159564;0,004455142;;;;;;;;;;;;;;;;;;;;;;
363;livre;2155867;0,004447516;;;;;;;;;;;;;;;;;;;;;;
364;fille;2153031;0,004441665;;;;;;;;;;;;;;;;;;;;;;
365;gros;2152701;0,004440984;;;;;;;;;;;;;;;;;;;;;;
366;cependant;2148237;0,004431775;;;;;;;;;;;;;;;;;;;;;;
367;genre;2147594;0,004430448;;;;;;;;;;;;;;;;;;;;;;
368;doute;2147007;0,004429238;;;;;;;;;;;;;;;;;;;;;;
369;d'ailleurs;2133251;0,004400859;;;;;;;;;;;;;;;;;;;;;;
370;fort;2123818;0,004381399;;;;;;;;;;;;;;;;;;;;;;
371;vais;2117656;0,004368687;;;;;;;;;;;;;;;;;;;;;;
372;semaine;2111284;0,004355542;;;;;;;;;;;;;;;;;;;;;;
373;vient;2102329;0,004337068;;;;;;;;;;;;;;;;;;;;;;
374;aura;2092038;0,004315837;;;;;;;;;;;;;;;;;;;;;;
375;mesure;2088199;0,004307918;;;;;;;;;;;;;;;;;;;;;;
376;p?re;2088150;0,004307817;;;;;;;;;;;;;;;;;;;;;;
377;jouer;2069793;0,004269946;;;;;;;;;;;;;;;;;;;;;;
378;guerre;2034050;0,004196209;;;;;;;;;;;;;;;;;;;;;;
379;peux;2027558;0,004182816;;;;;;;;;;;;;;;;;;;;;;
380;chacun;2027306;0,004182296;;;;;;;;;;;;;;;;;;;;;;
381;lire;2019611;0,004166422;;;;;;;;;;;;;;;;;;;;;;
382;sécurité;2017579;0,00416223;;;;;;;;;;;;;;;;;;;;;;
383;journée;2002531;0,004131186;;;;;;;;;;;;;;;;;;;;;;
384;titre;1999690;0,004125325;;;;;;;;;;;;;;;;;;;;;;
385;cadre;1998459;0,004122786;;;;;;;;;;;;;;;;;;;;;;
386;enfant;1997554;0,004120919;;;;;;;;;;;;;;;;;;;;;;
387;certaines;1995443;0,004116564;;;;;;;;;;;;;;;;;;;;;;
388;entreprises;1988620;0,004102488;;;;;;;;;;;;;;;;;;;;;;
389;presque;1987849;0,004100897;;;;;;;;;;;;;;;;;;;;;;
390;soir;1987837;0,004100873;;;;;;;;;;;;;;;;;;;;;;
391;vite;1976782;0,004078066;;;;;;;;;;;;;;;;;;;;;;
392;?tes;1974103;0,00407254;;;;;;;;;;;;;;;;;;;;;;
393;page;1967573;0,004059068;;;;;;;;;;;;;;;;;;;;;;
394;amour;1957704;0,004038709;;;;;;;;;;;;;;;;;;;;;;
395;important;1954141;0,004031358;;;;;;;;;;;;;;;;;;;;;;
396;action;1946221;0,00401502;;;;;;;;;;;;;;;;;;;;;;
397;nuit;1944594;0,004011663;;;;;;;;;;;;;;;;;;;;;;
398;quatre;1937725;0,003997492;;;;;;;;;;;;;;;;;;;;;;
399;offre;1936735;0,00399545;;;;;;;;;;;;;;;;;;;;;;
400;heure;1934358;0,003990546;;;;;;;;;;;;;;;;;;;;;;
401;mariage;1931342;0,003984324;;;;;;;;;;;;;;;;;;;;;;
402;force;1929300;0,003980112;;;;;;;;;;;;;;;;;;;;;;
403;doivent;1925243;0,003971742;;;;;;;;;;;;;;;;;;;;;;
404;produit;1911195;0,003942762;;;;;;;;;;;;;;;;;;;;;;
405;retour;1906467;0,003933008;;;;;;;;;;;;;;;;;;;;;;
406;région;1902869;0,003925585;;;;;;;;;;;;;;;;;;;;;;
407;grands;1899865;0,003919388;;;;;;;;;;;;;;;;;;;;;;
408;différents;1894255;0,003907815;;;;;;;;;;;;;;;;;;;;;;
409;points;1884460;0,003887608;;;;;;;;;;;;;;;;;;;;;;
410;blog;1880924;0,003880313;;;;;;;;;;;;;;;;;;;;;;
411;message;1876612;0,003871417;;;;;;;;;;;;;;;;;;;;;;
412;questions;1873102;0,003864176;;;;;;;;;;;;;;;;;;;;;;
413;utiliser;1870931;0,003859698;;;;;;;;;;;;;;;;;;;;;;
414;obtenir;1863111;0,003843565;;;;;;;;;;;;;;;;;;;;;;
415;informations;1862714;0,003842746;;;;;;;;;;;;;;;;;;;;;;
416;musique;1856319;0,003829553;;;;;;;;;;;;;;;;;;;;;;
417;plaisir;1853770;0,003824295;;;;;;;;;;;;;;;;;;;;;;
418;vont;1846931;0,003810186;;;;;;;;;;;;;;;;;;;;;;
419;petits;1841995;0,003800003;;;;;;;;;;;;;;;;;;;;;;
420;or;1836620;0,003788915;;;;;;;;;;;;;;;;;;;;;;
421;devrait;1833581;0,003782645;;;;;;;;;;;;;;;;;;;;;;
422;nature;1828350;0,003771854;;;;;;;;;;;;;;;;;;;;;;
423;ta;1827931;0,003770989;;;;;;;;;;;;;;;;;;;;;;
424;malgré;1827757;0,00377063;;;;;;;;;;;;;;;;;;;;;;
425;aider;1827028;0,003769126;;;;;;;;;;;;;;;;;;;;;;
426;s?r;1825754;0,003766498;;;;;;;;;;;;;;;;;;;;;;
427;an;1821062;0,003756819;;;;;;;;;;;;;;;;;;;;;;
428;laquelle;1820251;0,003755146;;;;;;;;;;;;;;;;;;;;;;
429;image;1817914;0,003750324;;;;;;;;;;;;;;;;;;;;;;
430;parmi;1814918;0,003744144;;;;;;;;;;;;;;;;;;;;;;
431;quelle;1812828;0,003739832;;;;;;;;;;;;;;;;;;;;;;
432;d'abord;1812783;0,003739739;;;;;;;;;;;;;;;;;;;;;;
433;information;1811112;0,003736292;;;;;;;;;;;;;;;;;;;;;;
434;conditions;1806606;0,003726996;;;;;;;;;;;;;;;;;;;;;;
435;tard;1801257;0,003715961;;;;;;;;;;;;;;;;;;;;;;
436;données;1800765;0,003714946;;;;;;;;;;;;;;;;;;;;;;
437;millions;1799768;0,00371289;;;;;;;;;;;;;;;;;;;;;;
438;fonction;1795796;0,003704695;;;;;;;;;;;;;;;;;;;;;;
439;voil?;1795191;0,003703447;;;;;;;;;;;;;;;;;;;;;;
440;gestion;1792279;0,00369744;;;;;;;;;;;;;;;;;;;;;;
441;occasion;1787313;0,003687195;;;;;;;;;;;;;;;;;;;;;;
442;tel;1779083;0,003670217;;;;;;;;;;;;;;;;;;;;;;
443;rendre;1777570;0,003667096;;;;;;;;;;;;;;;;;;;;;;
444;but;1775804;0,003663452;;;;;;;;;;;;;;;;;;;;;;
445;comprendre;1767006;0,003645302;;;;;;;;;;;;;;;;;;;;;;
446;sait;1751293;0,003612887;;;;;;;;;;;;;;;;;;;;;;
447;donné;1750351;0,003610943;;;;;;;;;;;;;;;;;;;;;;
448;ordre;1747617;0,003605303;;;;;;;;;;;;;;;;;;;;;;
449;moyen;1745627;0,003601198;;;;;;;;;;;;;;;;;;;;;;
450;terme;1743381;0,003596564;;;;;;;;;;;;;;;;;;;;;;
451;attention;1739249;0,00358804;;;;;;;;;;;;;;;;;;;;;;
452;Europe;1736368;0,003582097;;;;;;;;;;;;;;;;;;;;;;
453;nouveaux;1735991;0,003581319;;;;;;;;;;;;;;;;;;;;;;
454;plein;1732476;0,003574067;;;;;;;;;;;;;;;;;;;;;;
455;arrive;1729439;0,003567802;;;;;;;;;;;;;;;;;;;;;;
456;difficile;1726778;0,003562313;;;;;;;;;;;;;;;;;;;;;;
457;salle;1725041;0,003558729;;;;;;;;;;;;;;;;;;;;;;
458;risque;1724628;0,003557877;;;;;;;;;;;;;;;;;;;;;;
459;expérience;1723488;0,003555525;;;;;;;;;;;;;;;;;;;;;;
460;écrit;1715162;0,003538349;;;;;;;;;;;;;;;;;;;;;;
461;fond;1709734;0,003527151;;;;;;;;;;;;;;;;;;;;;;
462;veux;1706406;0,003520285;;;;;;;;;;;;;;;;;;;;;;
463;parti;1704932;0,003517245;;;;;;;;;;;;;;;;;;;;;;
464;plupart;1704451;0,003516252;;;;;;;;;;;;;;;;;;;;;;
465;existe;1702169;0,003511545;;;;;;;;;;;;;;;;;;;;;;
466;longtemps;1701701;0,003510579;;;;;;;;;;;;;;;;;;;;;;
467;pouvait;1698297;0,003503557;;;;;;;;;;;;;;;;;;;;;;
468;sites;1685061;0,003476251;;;;;;;;;;;;;;;;;;;;;;
469;intérieur;1682137;0,003470219;;;;;;;;;;;;;;;;;;;;;;
470;m?re;1676126;0,003457818;;;;;;;;;;;;;;;;;;;;;;
471;mai;1671919;0,003449139;;;;;;;;;;;;;;;;;;;;;;
472;art;1667276;0,003439561;;;;;;;;;;;;;;;;;;;;;;
473;fais;1666235;0,003437413;;;;;;;;;;;;;;;;;;;;;;
474;prend;1664366;0,003433558;;;;;;;;;;;;;;;;;;;;;;
475;voix;1664063;0,003432933;;;;;;;;;;;;;;;;;;;;;;
476;étais;1662548;0,003429807;;;;;;;;;;;;;;;;;;;;;;
477;sein;1662264;0,003429221;;;;;;;;;;;;;;;;;;;;;;
478;beau;1661796;0,003428256;;;;;;;;;;;;;;;;;;;;;;
479;école;1660212;0,003424988;;;;;;;;;;;;;;;;;;;;;;
480;espace;1650606;0,003405171;;;;;;;;;;;;;;;;;;;;;;
481;particulier;1648475;0,003400775;;;;;;;;;;;;;;;;;;;;;;
482;amis;1647470;0,003398702;;;;;;;;;;;;;;;;;;;;;;
483;bas;1644868;0,003393334;;;;;;;;;;;;;;;;;;;;;;
484;sinon;1643261;0,003390018;;;;;;;;;;;;;;;;;;;;;;
485;euros;1642942;0,00338936;;;;;;;;;;;;;;;;;;;;;;
486;création;1640652;0,003384636;;;;;;;;;;;;;;;;;;;;;;
487;fils;1634123;0,003371167;;;;;;;;;;;;;;;;;;;;;;
488;avis;1633418;0,003369712;;;;;;;;;;;;;;;;;;;;;;
489;rôle;1629295;0,003361207;;;;;;;;;;;;;;;;;;;;;;
490;activités;1627729;0,003357976;;;;;;;;;;;;;;;;;;;;;;
491;sorte;1626220;0,003354863;;;;;;;;;;;;;;;;;;;;;;
492;valeur;1625401;0,003353174;;;;;;;;;;;;;;;;;;;;;;
493;environ;1620504;0,003343071;;;;;;;;;;;;;;;;;;;;;;
494;période;1615787;0,00333334;;;;;;;;;;;;;;;;;;;;;;
495;regard;1615353;0,003332445;;;;;;;;;;;;;;;;;;;;;;
496;différentes;1615010;0,003331737;;;;;;;;;;;;;;;;;;;;;;
497;utilisation;1613561;0,003328748;;;;;;;;;;;;;;;;;;;;;;
498;réponse;1613083;0,003327762;;;;;;;;;;;;;;;;;;;;;;
499;prise;1612608;0,003326782;;;;;;;;;;;;;;;;;;;;;;
500;presents;1611055;0,003323578;;;;;;;;;;;;;;;;;;;;;;
;;;0;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
